district,month,month_dt,ASSI_before,ASSI_after,risk_probability_before,risk_probability_after
Nandurbar,2025-06,2025-06-01,26.46,37.75,0.05668523435104719,0.07962403017807007
Nandurbar,2025-06,2025-06-01,26.46,37.75,0.05668523435104719,0.07430556457181783
Nandurbar,2025-06,2025-06-01,26.46,37.75,0.07430556457181783,0.07962403017807007
Nandurbar,2025-06,2025-06-01,26.46,37.75,0.07430556457181783,0.07430556457181783
Nandurbar,2025-06,2025-06-01,26.46,26.45,0.05668523435104719,0.07962403017807007
Nandurbar,2025-06,2025-06-01,26.46,26.45,0.05668523435104719,0.07430556457181783
Nandurbar,2025-06,2025-06-01,26.46,26.45,0.07430556457181783,0.07962403017807007
Nandurbar,2025-06,2025-06-01,26.46,26.45,0.07430556457181783,0.07430556457181783
Nandurbar,2025-07,2025-07-01,35.62,35.06,0.04012392984692543,0.04012392984692543
Nandurbar,2025-07,2025-07-01,35.62,35.06,0.04012392984692543,0.05400982424859137
Nandurbar,2025-07,2025-07-01,35.62,35.06,0.05400982424859137,0.04012392984692543
Nandurbar,2025-07,2025-07-01,35.62,35.06,0.05400982424859137,0.05400982424859137
Nandurbar,2025-07,2025-07-01,35.62,26.61,0.04012392984692543,0.04012392984692543
Nandurbar,2025-07,2025-07-01,35.62,26.61,0.04012392984692543,0.05400982424859137
Nandurbar,2025-07,2025-07-01,35.62,26.61,0.05400982424859137,0.04012392984692543
Nandurbar,2025-07,2025-07-01,35.62,26.61,0.05400982424859137,0.05400982424859137
Nandurbar,2025-07,2025-07-01,26.61,35.06,0.04012392984692543,0.04012392984692543
Nandurbar,2025-07,2025-07-01,26.61,35.06,0.04012392984692543,0.05400982424859137
Nandurbar,2025-07,2025-07-01,26.61,35.06,0.05400982424859137,0.04012392984692543
Nandurbar,2025-07,2025-07-01,26.61,35.06,0.05400982424859137,0.05400982424859137
Nandurbar,2025-07,2025-07-01,26.61,26.61,0.04012392984692543,0.04012392984692543
Nandurbar,2025-07,2025-07-01,26.61,26.61,0.04012392984692543,0.05400982424859137
Nandurbar,2025-07,2025-07-01,26.61,26.61,0.05400982424859137,0.04012392984692543
Nandurbar,2025-07,2025-07-01,26.61,26.61,0.05400982424859137,0.05400982424859137
Nandurbar,2025-08,2025-08-01,32.54,32.17,0.02315248577183254,0.04676044359906948
Nandurbar,2025-08,2025-08-01,32.54,32.17,0.02315248577183254,0.06963419112477746
Nandurbar,2025-08,2025-08-01,32.54,32.17,0.051152943335394066,0.04676044359906948
Nandurbar,2025-08,2025-08-01,32.54,32.17,0.051152943335394066,0.06963419112477746
Nandurbar,2025-08,2025-08-01,32.54,27.04,0.02315248577183254,0.04676044359906948
Nandurbar,2025-08,2025-08-01,32.54,27.04,0.02315248577183254,0.06963419112477746
Nandurbar,2025-08,2025-08-01,32.54,27.04,0.051152943335394066,0.04676044359906948
Nandurbar,2025-08,2025-08-01,32.54,27.04,0.051152943335394066,0.06963419112477746
Nandurbar,2025-08,2025-08-01,27.05,32.17,0.02315248577183254,0.04676044359906948
Nandurbar,2025-08,2025-08-01,27.05,32.17,0.02315248577183254,0.06963419112477746
Nandurbar,2025-08,2025-08-01,27.05,32.17,0.051152943335394066,0.04676044359906948
Nandurbar,2025-08,2025-08-01,27.05,32.17,0.051152943335394066,0.06963419112477746
Nandurbar,2025-08,2025-08-01,27.05,27.04,0.02315248577183254,0.04676044359906948
Nandurbar,2025-08,2025-08-01,27.05,27.04,0.02315248577183254,0.06963419112477746
Nandurbar,2025-08,2025-08-01,27.05,27.04,0.051152943335394066,0.04676044359906948
Nandurbar,2025-08,2025-08-01,27.05,27.04,0.051152943335394066,0.06963419112477746
Nandurbar,2025-09,2025-09-01,38.18,37.44,0.059613288731895246,0.07504946850129246
Nandurbar,2025-09,2025-09-01,38.18,37.44,0.059613288731895246,0.07751746528134694
Nandurbar,2025-09,2025-09-01,38.18,37.44,0.07751746528134694,0.07504946850129246
Nandurbar,2025-09,2025-09-01,38.18,37.44,0.07751746528134694,0.07751746528134694
Nandurbar,2025-09,2025-09-01,38.18,26.2,0.059613288731895246,0.07504946850129246
Nandurbar,2025-09,2025-09-01,38.18,26.2,0.059613288731895246,0.07751746528134694
Nandurbar,2025-09,2025-09-01,38.18,26.2,0.07751746528134694,0.07504946850129246
Nandurbar,2025-09,2025-09-01,38.18,26.2,0.07751746528134694,0.07751746528134694
Nandurbar,2025-09,2025-09-01,26.22,37.44,0.059613288731895246,0.07504946850129246
Nandurbar,2025-09,2025-09-01,26.22,37.44,0.059613288731895246,0.07751746528134694
Nandurbar,2025-09,2025-09-01,26.22,37.44,0.07751746528134694,0.07504946850129246
Nandurbar,2025-09,2025-09-01,26.22,37.44,0.07751746528134694,0.07751746528134694
Nandurbar,2025-09,2025-09-01,26.22,26.2,0.059613288731895246,0.07504946850129246
Nandurbar,2025-09,2025-09-01,26.22,26.2,0.059613288731895246,0.07751746528134694
Nandurbar,2025-09,2025-09-01,26.22,26.2,0.07751746528134694,0.07504946850129246
Nandurbar,2025-09,2025-09-01,26.22,26.2,0.07751746528134694,0.07751746528134694
Nandurbar,2025-10,2025-10-01,38.03,37.33,0.058175664914320795,0.034963515862416944
Nandurbar,2025-10,2025-10-01,38.03,37.33,0.058175664914320795,0.15709456211732284
Nandurbar,2025-10,2025-10-01,38.03,37.33,0.15709456211732284,0.034963515862416944
Nandurbar,2025-10,2025-10-01,38.03,37.33,0.15709456211732284,0.15709456211732284
Nandurbar,2025-10,2025-10-01,38.03,25.22,0.058175664914320795,0.034963515862416944
Nandurbar,2025-10,2025-10-01,38.03,25.22,0.058175664914320795,0.15709456211732284
Nandurbar,2025-10,2025-10-01,38.03,25.22,0.15709456211732284,0.034963515862416944
Nandurbar,2025-10,2025-10-01,38.03,25.22,0.15709456211732284,0.15709456211732284
Nandurbar,2025-10,2025-10-01,25.23,37.33,0.058175664914320795,0.034963515862416944
Nandurbar,2025-10,2025-10-01,25.23,37.33,0.058175664914320795,0.15709456211732284
Nandurbar,2025-10,2025-10-01,25.23,37.33,0.15709456211732284,0.034963515862416944
Nandurbar,2025-10,2025-10-01,25.23,37.33,0.15709456211732284,0.15709456211732284
Nandurbar,2025-10,2025-10-01,25.23,25.22,0.058175664914320795,0.034963515862416944
Nandurbar,2025-10,2025-10-01,25.23,25.22,0.058175664914320795,0.15709456211732284
Nandurbar,2025-10,2025-10-01,25.23,25.22,0.15709456211732284,0.034963515862416944
Nandurbar,2025-10,2025-10-01,25.23,25.22,0.15709456211732284,0.15709456211732284
Nandurbar,2025-11,2025-11-01,37.51,36.87,0.13374401227948243,0.03299935133925008
Nandurbar,2025-11,2025-11-01,37.51,36.87,0.13374401227948243,0.18981718900475014
Nandurbar,2025-11,2025-11-01,37.51,36.87,0.18981718900475014,0.03299935133925008
Nandurbar,2025-11,2025-11-01,37.51,36.87,0.18981718900475014,0.18981718900475014
Nandurbar,2025-11,2025-11-01,37.51,24.64,0.13374401227948243,0.03299935133925008
Nandurbar,2025-11,2025-11-01,37.51,24.64,0.13374401227948243,0.18981718900475014
Nandurbar,2025-11,2025-11-01,37.51,24.64,0.18981718900475014,0.03299935133925008
Nandurbar,2025-11,2025-11-01,37.51,24.64,0.18981718900475014,0.18981718900475014
Nandurbar,2025-11,2025-11-01,24.65,36.87,0.13374401227948243,0.03299935133925008
Nandurbar,2025-11,2025-11-01,24.65,36.87,0.13374401227948243,0.18981718900475014
Nandurbar,2025-11,2025-11-01,24.65,36.87,0.18981718900475014,0.03299935133925008
Nandurbar,2025-11,2025-11-01,24.65,36.87,0.18981718900475014,0.18981718900475014
Nandurbar,2025-11,2025-11-01,24.65,24.64,0.13374401227948243,0.03299935133925008
Nandurbar,2025-11,2025-11-01,24.65,24.64,0.13374401227948243,0.18981718900475014
Nandurbar,2025-11,2025-11-01,24.65,24.64,0.18981718900475014,0.03299935133925008
Nandurbar,2025-11,2025-11-01,24.65,24.64,0.18981718900475014,0.18981718900475014
Nandurbar,2025-12,2025-12-01,34.39,33.96,0.020240998818495032,0.0476702264647689
Nandurbar,2025-12,2025-12-01,34.39,33.96,0.020240998818495032,0.1724828653729336
Nandurbar,2025-12,2025-12-01,34.39,33.96,0.1724828653729336,0.0476702264647689
Nandurbar,2025-12,2025-12-01,34.39,33.96,0.1724828653729336,0.1724828653729336
Nandurbar,2025-12,2025-12-01,34.39,25.39,0.020240998818495032,0.0476702264647689
Nandurbar,2025-12,2025-12-01,34.39,25.39,0.020240998818495032,0.1724828653729336
Nandurbar,2025-12,2025-12-01,34.39,25.39,0.1724828653729336,0.0476702264647689
Nandurbar,2025-12,2025-12-01,34.39,25.39,0.1724828653729336,0.1724828653729336
Nandurbar,2025-12,2025-12-01,25.4,33.96,0.020240998818495032,0.0476702264647689
Nandurbar,2025-12,2025-12-01,25.4,33.96,0.020240998818495032,0.1724828653729336
Nandurbar,2025-12,2025-12-01,25.4,33.96,0.1724828653729336,0.0476702264647689
Nandurbar,2025-12,2025-12-01,25.4,33.96,0.1724828653729336,0.1724828653729336
Nandurbar,2025-12,2025-12-01,25.4,25.39,0.020240998818495032,0.0476702264647689
Nandurbar,2025-12,2025-12-01,25.4,25.39,0.020240998818495032,0.1724828653729336
Nandurbar,2025-12,2025-12-01,25.4,25.39,0.1724828653729336,0.0476702264647689
Nandurbar,2025-12,2025-12-01,25.4,25.39,0.1724828653729336,0.1724828653729336
Nandurbar,2026-01,2026-01-01,28.12,28.08,0.0042732088777081125,0.0042732088777081125
Nandurbar,2026-01,2026-01-01,28.12,28.08,0.0042732088777081125,0.04448693415308626
Nandurbar,2026-01,2026-01-01,28.12,28.08,0.04448693415308626,0.0042732088777081125
Nandurbar,2026-01,2026-01-01,28.12,28.08,0.04448693415308626,0.04448693415308626
Nandurbar,2026-01,2026-01-01,28.12,26.83,0.0042732088777081125,0.0042732088777081125
Nandurbar,2026-01,2026-01-01,28.12,26.83,0.0042732088777081125,0.04448693415308626
Nandurbar,2026-01,2026-01-01,28.12,26.83,0.04448693415308626,0.0042732088777081125
Nandurbar,2026-01,2026-01-01,28.12,26.83,0.04448693415308626,0.04448693415308626
Nandurbar,2026-01,2026-01-01,26.83,28.08,0.0042732088777081125,0.0042732088777081125
Nandurbar,2026-01,2026-01-01,26.83,28.08,0.0042732088777081125,0.04448693415308626
Nandurbar,2026-01,2026-01-01,26.83,28.08,0.04448693415308626,0.0042732088777081125
Nandurbar,2026-01,2026-01-01,26.83,28.08,0.04448693415308626,0.04448693415308626
Nandurbar,2026-01,2026-01-01,26.83,26.83,0.0042732088777081125,0.0042732088777081125
Nandurbar,2026-01,2026-01-01,26.83,26.83,0.0042732088777081125,0.04448693415308626
Nandurbar,2026-01,2026-01-01,26.83,26.83,0.04448693415308626,0.0042732088777081125
Nandurbar,2026-01,2026-01-01,26.83,26.83,0.04448693415308626,0.04448693415308626
Nashik,2025-03,2025-03-01,44.78,43.19,0.0445428480917652,0.1631074433833782
Nashik,2025-04,2025-04-01,32.71,31.83,0.927501909160486,0.933629501018563
Nashik,2025-05,2025-05-01,47.59,46.45,0.9537547371203049,0.9602334107033913
Nashik,2025-06,2025-06-01,46.98,45.56,0.9642396250129073,0.9713115458199328
Nashik,2025-07,2025-07-01,43.87,42.71,0.8823631092982195,0.8518356847429661
Nashik,2025-08,2025-08-01,39.77,38.84,0.8776543185143079,0.8286762779060759
Nashik,2025-09,2025-09-01,66.12,63.62,0.9716743669065218,0.9716743669065218
Nashik,2025-10,2025-10-01,49.45,47.7,0.9865729383790792,0.9886487981497792
Nashik,2025-11,2025-11-01,76.25,72.79,0.9536071971386775,0.9536071971386775
Nashik,2025-12,2025-12-01,39.75,37.38,0.045313811060451896,0.031046011763125193
Nashik,2026-01,2026-01-01,23.12,22.89,0.16073899353860224,0.16073899353860224
Osmanabad,2025-03,2025-03-01,32.16,31.66,0.04436598433076942,0.04436598433076942
Osmanabad,2025-04,2025-04-01,28.76,28.44,0.13732020558814279,0.7030711920248918
Osmanabad,2025-05,2025-05-01,35.32,34.85,0.09279148189406225,0.11873035009372057
Osmanabad,2025-06,2025-06-01,34.39,33.88,0.25764264726058367,0.8447875990206551
Osmanabad,2025-07,2025-07-01,31.32,31.04,0.3307730607530785,0.4446626860143689
Osmanabad,2025-08,2025-08-01,30.23,30.02,0.057121739402764986,0.042835742485637894
Osmanabad,2025-09,2025-09-01,34.73,34.23,0.0602871725643494,0.05091264413927333
Osmanabad,2025-10,2025-10-01,33.7,33.21,0.8732315734201204,0.8135686376921765
Osmanabad,2025-11,2025-11-01,40.91,39.84,0.016044006236704766,0.03286802483970749
Osmanabad,2025-12,2025-12-01,25.73,25.11,0.09716950596129786,0.1376817606752266
Osmanabad,2026-01,2026-01-01,26.44,26.38,0.12317303862116853,0.12317303862116853
Palghar,2025-03,2025-03-01,32.34,31.72,0.04373572544871287,0.04436598433076942
Palghar,2025-04,2025-04-01,25.88,25.63,0.26650019315573453,0.3691937891188176
Palghar,2025-05,2025-05-01,36.51,36.02,0.04770181162899446,0.04770181162899446
Palghar,2025-06,2025-06-01,32.88,32.4,0.16159524753664595,0.4835802201154957
Palghar,2025-07,2025-07-01,32.06,31.7,0.335609131015738,0.26949112762300587
Palghar,2025-08,2025-08-01,30.14,29.89,0.7879423104827586,0.7443067343519829
Palghar,2025-09,2025-09-01,39.79,38.99,0.12290796683899495,0.4191335156033522
Palghar,2025-10,2025-10-01,32.48,31.93,0.5811028285979315,0.4965900737172147
Palghar,2025-11,2025-11-01,42.16,41.04,0.10836883545249268,0.15195807920604104
Palghar,2025-12,2025-12-01,32.61,31.68,0.16807928897662222,0.17565250429893897
Palghar,2026-01,2026-01-01,23.56,23.47,0.4113260748321089,0.4113260748321089
Parbhani,2025-03,2025-03-01,31.39,30.99,0.04436598433076942,0.04770507666303706
Parbhani,2025-04,2025-04-01,30.24,29.89,0.031389721103536244,0.0662884797147497
Parbhani,2025-05,2025-05-01,35.55,35.04,0.13608394298768794,0.15147536053174598
Parbhani,2025-06,2025-06-01,33.27,32.85,0.49354237421588737,0.6738021426215305
Parbhani,2025-07,2025-07-01,32.82,32.43,0.2751398301921837,0.5491876708238367
Parbhani,2025-08,2025-08-01,31.85,31.53,0.5758783977837142,0.651816653953404
Parbhani,2025-09,2025-09-01,41.2,40.28,0.15083396476896496,0.40873870781053645
Parbhani,2025-10,2025-10-01,37.77,36.99,0.9155388768870375,0.9137758791015818
Parbhani,2025-11,2025-11-01,41.68,40.4,0.12065111352630373,0.19607541474819357
Parbhani,2025-12,2025-12-01,26.93,26.21,0.0841258058450693,0.0736684803070594
Parbhani,2026-01,2026-01-01,26.26,26.2,0.12317303862116853,0.12317303862116853
Pune,2025-03,2025-03-01,47.49,45.33,0.027271747554601457,0.0390264616660542
Pune,2025-04,2025-04-01,33.44,32.08,0.9594926865711841,0.7704872168562388
Pune,2025-05,2025-05-01,53.13,51.65,0.96443371636054,0.9666418005025419
Pune,2025-06,2025-06-01,52.57,50.73,0.9509346815939477,0.9555275859338249
Pune,2025-07,2025-07-01,45.09,43.65,0.9137558331088411,0.8909583306162256
Pune,2025-08,2025-08-01,38.9,37.88,0.978865185404894,0.9724075798583395
Pune,2025-09,2025-09-01,67.71,65.21,0.9536071971386775,0.9536071971386775
Pune,2025-10,2025-10-01,47.46,45.53,0.9800603405683745,0.9831258442141421
Pune,2025-11,2025-11-01,76.05,72.45,0.9536071971386775,0.9536071971386775
Pune,2025-12,2025-12-01,56.01,52.37,0.04043391390465551,0.0302669695867816
Pune,2026-01,2026-01-01,9.99,9.65,0.1671824288954329,0.1671824288954329
Raigad,2025-03,2025-03-01,27.76,27.62,0.010456537186334821,0.010456537186334821
Raigad,2025-04,2025-04-01,26.72,26.64,0.010234631432797674,0.010234631432797674
Raigad,2025-05,2025-05-01,27.94,27.87,0.008869273907394306,0.03633796685910212
Raigad,2025-06,2025-06-01,28.89,28.74,0.004565342571983465,0.004565342571983465
Raigad,2025-07,2025-07-01,27.07,26.98,0.016183641409487165,0.08026145660346107
Raigad,2025-08,2025-08-01,27.63,27.59,0.04182950212988696,0.04996152450677842
Raigad,2025-09,2025-09-01,29.15,29.02,0.004565342571983465,0.004565342571983465
Raigad,2025-10,2025-10-01,27.71,27.6,0.06062080535412665,0.071009709538478
Raigad,2025-11,2025-11-01,29.65,29.44,0.00658076780379524,0.016631907402508358
Raigad,2025-12,2025-12-01,28.44,28.22,0.022739524632912646,0.043674029906161316
Raigad,2026-01,2026-01-01,25.1,25.08,0.07486044404979475,0.07486044404979475
Raigarh,2025-03,2025-03-01,31.43,31.05,0.04436598433076942,0.04770507666303706
Raigarh,2025-04,2025-04-01,29.2,28.95,0.3170757523318285,0.5343030759737172
Raigarh,2025-05,2025-05-01,32.29,31.98,0.03688400016092784,0.05717502618507084
Raigarh,2025-06,2025-06-01,34.05,33.58,0.10646104949626901,0.1390325482026933
Raigarh,2025-07,2025-07-01,31.49,31.2,0.26949112762300587,0.41858121676157467
Raigarh,2025-08,2025-08-01,29.98,29.78,0.042835742485637894,0.042835742485637894
Raigarh,2025-09,2025-09-01,37.53,36.85,0.16782542560637978,0.10359448416000593
Raigarh,2025-10,2025-10-01,34.41,33.83,0.8883577508521138,0.8347264699763345
Raigarh,2025-11,2025-11-01,40.08,39.05,0.10889883346105676,0.22907251594292738
Raigarh,2025-12,2025-12-01,30.86,30.11,0.37637721316037787,0.2582103983466197
Raigarh,2026-01,2026-01-01,24.65,24.58,0.19440983546456572,0.19440983546456572
RaigarhMH,2025-05,2025-05-01,26.95,26.95,0.010456537186334821,0.010456537186334821
RaigarhMH,2025-06,2025-06-01,26.99,26.99,0.0040294073166691185,0.0040294073166691185
RaigarhMH,2025-07,2025-07-01,26.99,26.99,0.009170361028452333,0.044118986447510264
RaigarhMH,2025-08,2025-08-01,26.99,26.99,0.009170361028452333,0.037536224314725176
RaigarhMH,2025-09,2025-09-01,27.03,27.02,0.006437437311513408,0.029943098606805208
RaigarhMH,2025-10,2025-10-01,27.04,27.03,0.006437437311513408,0.029943098606805208
RaigarhMH,2025-11,2025-11-01,27.07,27.06,0.029943098606805208,0.057121739402764986
RaigarhMH,2025-12,2025-12-01,27.0,26.99,0.03878395873435536,0.0671012594528032
RaigarhMH,2026-01,2026-01-01,26.89,26.89,0.05430744213780769,0.05430744213780769
Ratnagiri,2025-03,2025-03-01,30.13,29.88,0.010456537186334821,0.010456537186334821
Ratnagiri,2025-04,2025-04-01,29.04,28.86,0.07813405965499717,0.11937497200941866
Ratnagiri,2025-05,2025-05-01,30.81,30.56,0.005593694492805,0.006225515498810376
Ratnagiri,2025-06,2025-06-01,32.49,32.13,0.03295989880124218,0.0727195604118209
Ratnagiri,2025-07,2025-07-01,30.08,29.87,0.042835742485637894,0.051152943335394066
Ratnagiri,2025-08,2025-08-01,29.45,29.29,0.057121739402764986,0.04757906979498066
Ratnagiri,2025-09,2025-09-01,37.82,37.11,0.0869409964558079,0.08615693851834927
Ratnagiri,2025-10,2025-10-01,34.32,33.75,0.8623121824956416,0.7573215397432556
Ratnagiri,2025-11,2025-11-01,39.94,39.02,0.16473526631401572,0.6907921856570446
Ratnagiri,2025-12,2025-12-01,30.04,29.48,0.1080846085906361,0.1485449341086551
Ratnagiri,2026-01,2026-01-01,25.72,25.67,0.11201015367307311,0.11201015367307311
Sangli,2025-03,2025-03-01,34.03,33.48,0.051308420359858976,0.051308420359858976
Sangli,2025-04,2025-04-01,31.35,30.96,0.259631598796882,0.5202027603093496
Sangli,2025-05,2025-05-01,33.85,33.43,0.08669167442980527,0.5622883955508768
Sangli,2025-06,2025-06-01,36.26,35.65,0.33209039502199444,0.12964040558364637
Sangli,2025-07,2025-07-01,32.49,32.11,0.3003676379233202,0.39124198715611175
Sangli,2025-08,2025-08-01,31.08,30.82,0.5952983242943433,0.39928761005911917
Sangli,2025-09,2025-09-01,43.67,42.59,0.09774102470076476,0.3216892223643385
Sangli,2025-10,2025-10-01,35.4,34.75,0.9419081114964818,0.9180346485976417
Sangli,2025-11,2025-11-01,46.82,45.44,0.06244851186494135,0.0691087584960957
Sangli,2025-12,2025-12-01,32.7,31.7,0.05715426172133357,0.040545018434563755
Sangli,2026-01,2026-01-01,24.08,24.0,0.19440983546456572,0.19440983546456572
Satara,2025-03,2025-03-01,33.29,32.72,0.04935152105817532,0.04646038782808469
Satara,2025-04,2025-04-01,29.91,29.53,0.1406693300584097,0.7395054889641661
Satara,2025-05,2025-05-01,33.95,33.57,0.06907123484568246,0.5937781617730998
Satara,2025-06,2025-06-01,36.32,35.71,0.3727521026693611,0.11610055328078452
Satara,2025-07,2025-07-01,32.11,31.77,0.26052556991329934,0.5469020357206198
Satara,2025-08,2025-08-01,31.75,31.44,0.7015110203128898,0.651816653953404
Satara,2025-09,2025-09-01,46.59,45.32,0.1392940623831631,0.6495165305616666
Satara,2025-10,2025-10-01,36.4,35.67,0.9610799665721126,0.9293755275933296
Satara,2025-11,2025-11-01,43.75,42.51,0.06299376193812228,0.6565812792185872
Satara,2025-12,2025-12-01,31.1,30.16,0.031449668456640635,0.060217523413865756
Satara,2026-01,2026-01-01,23.88,23.79,0.19440983546456572,0.19440983546456572
Sindhudurg,2025-03,2025-03-01,28.27,28.15,0.010456537186334821,0.010456537186334821
Sindhudurg,2025-04,2025-04-01,27.55,27.47,0.013327747221848252,0.06686642308939864
Sindhudurg,2025-05,2025-05-01,28.4,28.32,0.0353300769717349,0.06128638448548082
Sindhudurg,2025-06,2025-06-01,29.17,29.02,0.005784233769141502,0.005784233769141502
Sindhudurg,2025-07,2025-07-01,27.84,27.78,0.051152943335394066,0.051152943335394066
Sindhudurg,2025-08,2025-08-01,27.74,27.69,0.06325332526317695,0.057121739402764986
Sindhudurg,2025-09,2025-09-01,30.96,30.7,0.003486765506659401,0.003486765506659401
Sindhudurg,2025-10,2025-10-01,30.3,30.04,0.08632520957160908,0.10719970432010589
Sindhudurg,2025-11,2025-11-01,31.71,31.34,0.019230069278250727,0.14720578643007964
Sindhudurg,2025-12,2025-12-01,27.96,27.71,0.14757394377253075,0.0964929837655118
Sindhudurg,2026-01,2026-01-01,26.42,26.39,0.09264387084044283,0.09264387084044283
Solapur,2025-03,2025-03-01,36.97,35.95,0.04322041448473534,0.04234908892290951
Solapur,2025-04,2025-04-01,29.94,29.31,0.9078192172157852,0.949923339586333
Solapur,2025-05,2025-05-01,43.28,42.38,0.8707168113452641,0.9518840048585077
Solapur,2025-06,2025-06-01,41.6,40.64,0.6408823807664659,0.7218677042709085
Solapur,2025-07,2025-07-01,36.56,35.93,0.5185578665831995,0.49471670847438026
Solapur,2025-08,2025-08-01,35.83,35.22,0.8782396594871168,0.7872469205925118
Solapur,2025-09,2025-09-01,49.56,48.11,0.9649417372211738,0.9718788587102091
Solapur,2025-10,2025-10-01,42.03,40.87,0.9477892368978786,0.9467262963748829
Solapur,2025-11,2025-11-01,67.58,64.61,0.0630242092335031,0.06974128775284298
Solapur,2025-12,2025-12-01,22.17,20.32,0.03869780233595439,0.08921075425638957
Solapur,2026-01,2026-01-01,24.78,24.62,0.19730267636575186,0.19730267636575186
Thane,2025-03,2025-03-01,45.12,43.23,0.04358459950399044,0.05571702467308893
Thane,2025-04,2025-04-01,34.66,33.38,0.9448258831280936,0.9402927997388961
Thane,2025-05,2025-05-01,52.96,51.24,0.9616592106480518,0.9674597576031406
Thane,2025-06,2025-06-01,47.77,46.03,0.9522009752934364,0.9808553850816728
Thane,2025-07,2025-07-01,46.36,44.88,0.37760041116441495,0.652207719804384
Thane,2025-08,2025-08-01,35.96,35.0,0.9444746067669425,0.9251356896994897
Thane,2025-09,2025-09-01,66.02,63.67,0.9536071971386775,0.9536071971386775
Thane,2025-10,2025-10-01,51.15,48.98,0.9785004807529802,0.9860853021191583
Thane,2025-11,2025-11-01,78.02,74.27,0.9536071971386775,0.9536071971386775
Thane,2025-12,2025-12-01,52.97,49.68,0.04465024638448713,0.030395864713420272
Thane,2026-01,2026-01-01,13.32,13.01,0.1671824288954329,0.1671824288954329
Wardha,2025-03,2025-03-01,29.71,29.5,0.010456537186334821,0.010456537186334821
Wardha,2025-04,2025-04-01,29.87,29.65,0.003704504945330814,0.004123822455405973
Wardha,2025-05,2025-05-01,31.03,30.77,0.007719110627862654,0.036284379752050344
Wardha,2025-06,2025-06-01,31.88,31.54,0.030028544694055782,0.0772204995671997
Wardha,2025-07,2025-07-01,29.38,29.2,0.05430744213780769,0.05430744213780769
Wardha,2025-08,2025-08-01,29.05,28.89,0.05122964724885616,0.08780384533206644
Wardha,2025-09,2025-09-01,33.8,33.36,0.023813429332043935,0.026165085041051844
Wardha,2025-10,2025-10-01,32.18,31.79,0.2560881927449365,0.47871195618596585
Wardha,2025-11,2025-11-01,36.63,35.96,0.24211238077393585,0.13868823353330725
Wardha,2025-12,2025-12-01,31.71,31.22,0.5280647699109395,0.4389949271346871
Wardha,2026-01,2026-01-01,26.23,26.19,0.03812701691044567,0.03812701691044567
Washim,2025-03,2025-03-01,30.26,29.99,0.010456537186334821,0.010456537186334821
Washim,2025-04,2025-04-01,28.76,28.58,0.07813405965499717,0.11937497200941866
Washim,2025-05,2025-05-01,32.59,32.25,0.03190288757544934,0.06385018237355668
Washim,2025-05,2025-05-01,32.59,32.25,0.03190288757544934,0.04187760857888083
Washim,2025-05,2025-05-01,32.59,32.25,0.04187760857888083,0.06385018237355668
Washim,2025-05,2025-05-01,32.59,32.25,0.04187760857888083,0.04187760857888083
Washim,2025-05,2025-05-01,32.59,26.95,0.03190288757544934,0.06385018237355668
Washim,2025-05,2025-05-01,32.59,26.95,0.03190288757544934,0.04187760857888083
Washim,2025-05,2025-05-01,32.59,26.95,0.04187760857888083,0.06385018237355668
Washim,2025-05,2025-05-01,32.59,26.95,0.04187760857888083,0.04187760857888083
Washim,2025-05,2025-05-01,26.95,32.25,0.03190288757544934,0.06385018237355668
Washim,2025-05,2025-05-01,26.95,32.25,0.03190288757544934,0.04187760857888083
Washim,2025-05,2025-05-01,26.95,32.25,0.04187760857888083,0.06385018237355668
Washim,2025-05,2025-05-01,26.95,32.25,0.04187760857888083,0.04187760857888083
Washim,2025-05,2025-05-01,26.95,26.95,0.03190288757544934,0.06385018237355668
Washim,2025-05,2025-05-01,26.95,26.95,0.03190288757544934,0.04187760857888083
Washim,2025-05,2025-05-01,26.95,26.95,0.04187760857888083,0.06385018237355668
Washim,2025-05,2025-05-01,26.95,26.95,0.04187760857888083,0.04187760857888083
Washim,2025-06,2025-06-01,34.06,33.53,0.02018780956464646,0.04083078679243972
Washim,2025-06,2025-06-01,34.06,33.53,0.02018780956464646,0.07430556457181783
Washim,2025-06,2025-06-01,34.06,33.53,0.07430556457181783,0.04083078679243972
Washim,2025-06,2025-06-01,34.06,33.53,0.07430556457181783,0.07430556457181783
Washim,2025-06,2025-06-01,34.06,26.4,0.02018780956464646,0.04083078679243972
Washim,2025-06,2025-06-01,34.06,26.4,0.02018780956464646,0.07430556457181783
Washim,2025-06,2025-06-01,34.06,26.4,0.07430556457181783,0.04083078679243972
Washim,2025-06,2025-06-01,34.06,26.4,0.07430556457181783,0.07430556457181783
Washim,2025-06,2025-06-01,26.41,33.53,0.02018780956464646,0.04083078679243972
Washim,2025-06,2025-06-01,26.41,33.53,0.02018780956464646,0.07430556457181783
Washim,2025-06,2025-06-01,26.41,33.53,0.07430556457181783,0.04083078679243972
Washim,2025-06,2025-06-01,26.41,33.53,0.07430556457181783,0.07430556457181783
Washim,2025-06,2025-06-01,26.41,26.4,0.02018780956464646,0.04083078679243972
Washim,2025-06,2025-06-01,26.41,26.4,0.02018780956464646,0.07430556457181783
Washim,2025-06,2025-06-01,26.41,26.4,0.07430556457181783,0.04083078679243972
Washim,2025-06,2025-06-01,26.41,26.4,0.07430556457181783,0.07430556457181783
